Entry Date;Property type;Tipology;Condition;Location;Price;Areas (sqm);euros/sqm;Built year;Latitude;Longitude;Characteristics;Mister URL;;;;;;;;;;;
13/08/20;Apartments;T1;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;160000;66 sqm;2424;2020;;;;http://primeavm.prime-yield.com/property/5790490;;;;;;;;;;;
13/08/20;Apartments;T1;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;155000;60 sqm;2583;2020;;;Elevator, Balcony, Ar Condicionado;http://primeavm.prime-yield.com/property/5790491;;;;;;;;;;;
13/08/20;Apartments;T1;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;170000;82 sqm;2073;2015;;;Ar Condicionado, Elevator, Box, Terrace;http://primeavm.prime-yield.com/property/5790493;;;;;;;;;;;
13/08/20;Apartments;T1;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;145000;40 sqm;3625;2015;;;Ar Condicionado;http://primeavm.prime-yield.com/property/5790496;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;129000;78 sqm;1654;1898;;;Elevator;http://primeavm.prime-yield.com/property/5790532;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;106 sqm;2264;2011;;;Elevator, Ar Condicionado, Box, Balcony, Storage;http://primeavm.prime-yield.com/property/5790533;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;145000;89 sqm;1629;1986;;;Elevator, Balcony;http://primeavm.prime-yield.com/property/5790534;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;191000;55 sqm;3473;2017;;;Ar Condicionado, Terrace, Elevator;http://primeavm.prime-yield.com/property/5790535;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;139000;79 sqm;1759;1993;;;Elevator;http://primeavm.prime-yield.com/property/5790536;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;225000;72 sqm;3125;1993;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790537;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;215000;85 sqm;2529;2018;;;;http://primeavm.prime-yield.com/property/5790538;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;257500;86 sqm;2994;2020;;;;http://primeavm.prime-yield.com/property/5790539;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;139000;77 sqm;1805;2020;;;;http://primeavm.prime-yield.com/property/5790540;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;81 sqm;2901;2020;;;Box, Elevator;http://primeavm.prime-yield.com/property/5790541;;;;;;;;;;;
13/08/20;Apartments;T2;New;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;157 sqm;1465;2020;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790542;;;;;;;;;;;
13/08/20;Apartments;T2;New;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;94 sqm;2500;2020;;;Box, Elevator;http://primeavm.prime-yield.com/property/5790543;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;180000;123 sqm;1463;2017;;;Ar Condicionado;http://primeavm.prime-yield.com/property/5790544;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;202500;90 sqm;2250;2017;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790545;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;190000;92 sqm;2065;2020;;;Box, Balcony, Elevator;http://primeavm.prime-yield.com/property/5790546;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;212000;98 sqm;2163;2020;;;Elevator, Box, Balcony;http://primeavm.prime-yield.com/property/5790547;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;267000;135 sqm;1978;1989;;;Elevator;http://primeavm.prime-yield.com/property/5790548;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;202500;90 sqm;2250;1989;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790549;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;310000;150 sqm;2067;1989;;;Ar Condicionado;http://primeavm.prime-yield.com/property/5790550;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;234900;92 sqm;2553;2020;;;;http://primeavm.prime-yield.com/property/5790551;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;234900;92 sqm;2553;2020;;;;http://primeavm.prime-yield.com/property/5790552;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2020;;;;http://primeavm.prime-yield.com/property/5790553;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;234900;92 sqm;2553;2020;;;;http://primeavm.prime-yield.com/property/5790554;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2020;;;;http://primeavm.prime-yield.com/property/5790555;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2020;;;;http://primeavm.prime-yield.com/property/5790556;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2020;;;;http://primeavm.prime-yield.com/property/5790557;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;183000;95 sqm;1926;2020;;;Ar Condicionado, Elevator;http://primeavm.prime-yield.com/property/5790558;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;160000;58 sqm;2759;2021;;;Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790559;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;225000;86 sqm;2616;2021;;;Box, Elevator, Terrace;http://primeavm.prime-yield.com/property/5790560;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;182000;93 sqm;1957;2021;;;Terrace, Elevator, Box;http://primeavm.prime-yield.com/property/5790561;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;88 sqm;2614;2021;;;Box, Balcony, Elevator;http://primeavm.prime-yield.com/property/5790562;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;58 sqm;3966;2021;;;Elevator;http://primeavm.prime-yield.com/property/5790563;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;255000;92 sqm;2772;2022;;;;http://primeavm.prime-yield.com/property/5790564;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;255000;92 sqm;2772;2022;;;;http://primeavm.prime-yield.com/property/5790565;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2022;;;;http://primeavm.prime-yield.com/property/5790566;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2022;;;;http://primeavm.prime-yield.com/property/5790567;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2022;;;;http://primeavm.prime-yield.com/property/5790568;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2022;;;;http://primeavm.prime-yield.com/property/5790569;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2022;;;;http://primeavm.prime-yield.com/property/5790570;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2022;;;;http://primeavm.prime-yield.com/property/5790571;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2022;;;;http://primeavm.prime-yield.com/property/5790572;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;234900;92 sqm;2553;2022;;;;http://primeavm.prime-yield.com/property/5790573;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;234900;92 sqm;2553;2022;;;;http://primeavm.prime-yield.com/property/5790574;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;234900;92 sqm;2553;2022;;;;http://primeavm.prime-yield.com/property/5790575;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;234900;92 sqm;2553;2022;;;;http://primeavm.prime-yield.com/property/5790576;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;82 sqm;2927;2010;;;Elevator;http://primeavm.prime-yield.com/property/5790577;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;139000;77 sqm;1805;1992;;;Elevator;http://primeavm.prime-yield.com/property/5790578;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;190000;56 sqm;3393;2019;;;Elevator;http://primeavm.prime-yield.com/property/5790579;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;200000;59 sqm;3390;2019;;;Elevator;http://primeavm.prime-yield.com/property/5790580;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;178000;60 sqm;2967;1988;;;Elevator;http://primeavm.prime-yield.com/property/5790581;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;190000;100 sqm;1900;1988;;;;http://primeavm.prime-yield.com/property/5790582;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;180000;90 sqm;2000;1988;;;;http://primeavm.prime-yield.com/property/5790583;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;180000;90 sqm;2000;1988;;;;http://primeavm.prime-yield.com/property/5790584;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;225000;112 sqm;2009;1988;;;Elevator;http://primeavm.prime-yield.com/property/5790585;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;220000;71 sqm;3099;1988;;;Elevator, Box, Balcony;http://primeavm.prime-yield.com/property/5790586;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;92 sqm;2609;1988;;;Balcony, Elevator, Box;http://primeavm.prime-yield.com/property/5790587;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;95 sqm;2421;1988;;;Box, Balcony, Elevator;http://primeavm.prime-yield.com/property/5790588;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2022;;;;http://primeavm.prime-yield.com/property/5790589;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;200000;59 sqm;3390;2019;;;Elevator;http://primeavm.prime-yield.com/property/5790590;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;307500;127 sqm;2421;2020;;;Elevator, Box, Ar Condicionado, Storage, Balcony, Terrace;http://primeavm.prime-yield.com/property/5790591;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;257000;134 sqm;1918;1989;;;Elevator;http://primeavm.prime-yield.com/property/5790592;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239000;87 sqm;2747;2009;;;Elevator;http://primeavm.prime-yield.com/property/5790593;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;157 sqm;1497;2020;;;;http://primeavm.prime-yield.com/property/5790594;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;257500;104 sqm;2476;2020;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790595;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;52 sqm;4519;2020;;;Elevator;http://primeavm.prime-yield.com/property/5790596;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;52 sqm;4423;2020;;;Elevator;http://primeavm.prime-yield.com/property/5790597;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;58 sqm;3966;2020;;;Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790598;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;265000;67 sqm;3955;2020;;;Ar Condicionado, Elevator, Box, Balcony;http://primeavm.prime-yield.com/property/5790599;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;270000;84 sqm;3214;2020;;;Elevator, Ar Condicionado, Box;http://primeavm.prime-yield.com/property/5790600;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;94 sqm;2553;2011;;;Box, Elevator, Balcony, Ar Condicionado, Storage;http://primeavm.prime-yield.com/property/5790601;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;125 sqm;1840;2020;;;;http://primeavm.prime-yield.com/property/5790602;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;274500;98 sqm;2801;2020;;;;http://primeavm.prime-yield.com/property/5790603;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;189500;123 sqm;1541;2017;;;Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790604;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;350000;83 sqm;4217;2020;;;Box, Terrace, Elevator;http://primeavm.prime-yield.com/property/5790605;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;305000;95 sqm;3211;2020;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790606;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;91 sqm;2637;2019;;;Box, Elevator, Ar Condicionado, Terrace, Balcony;http://primeavm.prime-yield.com/property/5790607;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;184000;87 sqm;2115;1999;;;Elevator;http://primeavm.prime-yield.com/property/5790608;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;245000;91 sqm;2692;1999;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790609;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;91 sqm;2637;1999;;;;http://primeavm.prime-yield.com/property/5790610;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;98 sqm;2398;1999;;;Terrace, Ar Condicionado;http://primeavm.prime-yield.com/property/5790611;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;215000;105 sqm;2048;1999;;;;http://primeavm.prime-yield.com/property/5790612;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;91 sqm;2637;2019;;;;http://primeavm.prime-yield.com/property/5790613;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;98 sqm;2398;2019;;;;http://primeavm.prime-yield.com/property/5790614;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;137000;110 sqm;1245;2000;;;Elevator, Balcony;http://primeavm.prime-yield.com/property/5790615;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;250000;56 sqm;4464;2021;;;Balcony, Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790616;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;72 sqm;3194;2021;;;Ar Condicionado, Elevator;http://primeavm.prime-yield.com/property/5790617;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;323500;126 sqm;2567;2019;;;Elevator, Balcony, Storage, Box;http://primeavm.prime-yield.com/property/5790618;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;325000;108 sqm;3009;2019;;;Box, Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790619;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;129000;78 sqm;1654;1989;;;Elevator;http://primeavm.prime-yield.com/property/5790620;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;260000;166 sqm;1566;1985;;;Elevator;http://primeavm.prime-yield.com/property/5790621;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;260000;166 sqm;1566;1985;;;Box;http://primeavm.prime-yield.com/property/5790622;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;269000;99 sqm;2717;1985;;;Elevator;http://primeavm.prime-yield.com/property/5790623;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2022;;;Elevator, Box, Balcony;http://primeavm.prime-yield.com/property/5790624;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;53 sqm;4434;2022;;;Balcony, Elevator;http://primeavm.prime-yield.com/property/5790625;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;240000;82 sqm;2927;2010;;;Elevator;http://primeavm.prime-yield.com/property/5790626;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;129000;78 sqm;1654;1989;;;Elevator;http://primeavm.prime-yield.com/property/5790627;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;200000;60 sqm;3333;2019;;;Elevator, Balcony;http://primeavm.prime-yield.com/property/5790628;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;184000;86 sqm;2140;1999;;;Balcony, Elevator, Box, Ar Condicionado, Storage;http://primeavm.prime-yield.com/property/5790629;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;263000;110 sqm;2391;1999;;;Box, Elevator;http://primeavm.prime-yield.com/property/5790630;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;73 sqm;3151;2020;;;Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790631;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239000;87 sqm;2747;2009;;;Ar Condicionado, Box, Storage, Elevator;http://primeavm.prime-yield.com/property/5790632;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;255000;92 sqm;2772;2020;;;;http://primeavm.prime-yield.com/property/5790633;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2020;;;Box;http://primeavm.prime-yield.com/property/5790634;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;254500;92 sqm;2766;2020;;;;http://primeavm.prime-yield.com/property/5790635;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2020;;;;http://primeavm.prime-yield.com/property/5790636;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;239500;92 sqm;2603;2020;;;;http://primeavm.prime-yield.com/property/5790637;;;;;;;;;;;
13/08/20;Apartments;T2;To Recuperate;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;58 sqm;3966;2020;;;Elevator;http://primeavm.prime-yield.com/property/5790638;;;;;;;;;;;
13/08/20;Apartments;T2;To Recuperate;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;53 sqm;4340;2020;;;Elevator;http://primeavm.prime-yield.com/property/5790639;;;;;;;;;;;
13/08/20;Apartments;T2;To Recuperate;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;53 sqm;4434;2020;;;Elevator;http://primeavm.prime-yield.com/property/5790640;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;267800;104 sqm;2575;2020;;;;http://primeavm.prime-yield.com/property/5790641;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;235000;53 sqm;4434;2020;;;Ar Condicionado, Terrace;http://primeavm.prime-yield.com/property/5790642;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;260000;55 sqm;4727;2020;;;Terrace, Ar Condicionado;http://primeavm.prime-yield.com/property/5790643;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;53 sqm;4340;2020;;;Ar Condicionado, Terrace;http://primeavm.prime-yield.com/property/5790644;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;250000;55 sqm;4545;2020;;;Terrace, Ar Condicionado;http://primeavm.prime-yield.com/property/5790645;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;58 sqm;3966;2020;;;Ar Condicionado, Terrace;http://primeavm.prime-yield.com/property/5790646;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;265000;90 sqm;2944;2020;;;;http://primeavm.prime-yield.com/property/5790647;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;199000;105 sqm;1895;2020;;;Elevator;http://primeavm.prime-yield.com/property/5790648;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;263000;110 sqm;2391;2020;;;;http://primeavm.prime-yield.com/property/5790649;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;307500;108 sqm;2847;2020;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790650;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;180000;63 sqm;2857;2019;;;;http://primeavm.prime-yield.com/property/5790651;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;199900;114 sqm;1754;2010;;;;http://primeavm.prime-yield.com/property/5790652;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;250000;72 sqm;3472;2020;;;Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790653;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;180000;90 sqm;2000;2019;;;Ar Condicionado, Box, Elevator;http://primeavm.prime-yield.com/property/5790654;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;180000;90 sqm;2000;2019;;;Elevator, Ar Condicionado, Box;http://primeavm.prime-yield.com/property/5790655;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;190000;57 sqm;3333;2019;;;Elevator;http://primeavm.prime-yield.com/property/5790656;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;180000;72 sqm;2500;2019;;;Elevator, Box, Ar Condicionado;http://primeavm.prime-yield.com/property/5790657;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;263000;82 sqm;3207;2019;;;;http://primeavm.prime-yield.com/property/5790658;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;52 sqm;4423;2019;;;Elevator;http://primeavm.prime-yield.com/property/5790659;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;230000;58 sqm;3966;2019;;;Elevator, Ar Condicionado;http://primeavm.prime-yield.com/property/5790660;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;274500;98 sqm;2801;2019;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790661;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;274500;98 sqm;2801;2019;;;Box, Elevator;http://primeavm.prime-yield.com/property/5790662;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;390000;105 sqm;3714;2019;;;Elevator, Box;http://primeavm.prime-yield.com/property/5790663;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;248500;110 sqm;2259;2020;;;Box, Storage;http://primeavm.prime-yield.com/property/5790664;;;;;;;;;;;
13/08/20;Apartments;T2;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz;215000;126 sqm;1706;2019;;;;http://primeavm.prime-yield.com/property/5790665;;;;;;;;;;;
